EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,PrioridadTriage,CostoAtencionCLP,FechaDT,Mes,Temporada,SexoPaciente_femenino,SexoPaciente_masculino,PrioridadTriage_Encoded
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,36,4,Crisis asmática,106,8,14,25,47,12,04-09-2023,c4,117054.0,2023-09-04,9,Primavera,False,True,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,36,5,Insuficiencia respiratoria aguda,150,4,9,13,40,84,04-09-2023,c5,80568.0,2023-09-04,9,Primavera,True,False,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,36,6,COVID-19 sospecha/confirmada,128,10,17,27,50,24,04-09-2023,desconocido,82137.0,2023-09-04,9,Primavera,True,False,0.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,1,Influenza y neumonia,67,4,8,9,32,14,24-02-2025,c4,115668.0,2025-02-24,2,Verano,False,True,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,2,Infeccion respiratoria aguda alta,117,6,14,23,48,26,04-09-2023,c4,109001.0,2023-09-04,9,Primavera,True,False,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,3,Bronquitis/Bronquiolitis aguda,66,19,15,10,19,3,04-09-2023,c5,84684.0,2023-09-04,9,Primavera,False,True,1.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,4,Crisis asmática,48,0,6,14,25,3,24-02-2025,c2,128572.0,2025-02-24,2,Verano,True,False,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,5,Insuficiencia respiratoria aguda,93,2,2,11,37,41,24-02-2025,c5,107427.0,2025-02-24,2,Verano,False,True,1.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,36,6,COVID-19 sospecha/confirmada,102,9,8,24,48,13,04-09-2023,c5,75819.0,2023-09-04,9,Primavera,True,False,1.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,1,Influenza y neumonia,228,22,17,25,101,63,24-02-2025,c3,108271.0,2025-02-24,2,Verano,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,2,Infeccion respiratoria aguda alta,106,3,13,24,51,15,04-09-2023,c3,118751.0,2023-09-04,9,Primavera,False,True,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,3,Bronquitis/Bronquiolitis aguda,64,18,13,16,15,2,04-09-2023,c4,53730.0,2023-09-04,9,Primavera,False,True,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,4,Crisis asmática,173,8,20,48,83,14,24-02-2025,c5,90749.0,2025-02-24,2,Verano,True,False,1.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,5,Insuficiencia respiratoria aguda,165,5,7,10,67,76,24-02-2025,c4,132485.0,2025-02-24,2,Verano,False,True,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,36,6,COVID-19 sospecha/confirmada,217,15,21,50,93,38,24-02-2025,c4,56451.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,1,Influenza y neumonia,235,18,27,32,100,58,11-09-2023,c3,87224.0,2023-09-11,9,Primavera,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,2,Infeccion respiratoria aguda alta,144,9,19,31,63,22,24-02-2025,c4,60223.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,3,Bronquitis/Bronquiolitis aguda,47,10,21,4,12,0,11-09-2023,c4,68419.0,2023-09-11,9,Primavera,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,4,Crisis asmática,117,3,14,37,48,15,24-02-2025,c3,88653.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,5,Insuficiencia respiratoria aguda,101,4,4,11,31,51,24-02-2025,c4,67644.0,2025-02-24,2,Verano,False,True,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,37,6,COVID-19 sospecha/confirmada,212,18,29,45,90,30,11-09-2023,c5,112937.0,2023-09-11,9,Primavera,True,False,1.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,1,Influenza y neumonia,240,21,23,27,97,72,24-02-2025,c4,58974.0,2025-02-24,2,Verano,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,2,Infeccion respiratoria aguda alta,55,7,6,18,19,5,24-02-2025,c3,87882.0,2025-02-24,2,Verano,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,3,Bronquitis/Bronquiolitis aguda,203,53,56,52,33,9,24-02-2025,c5,109715.0,2025-02-24,2,Verano,False,True,1.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,4,Crisis asmática,209,15,25,52,90,27,11-09-2023,c4,98825.0,2023-09-11,9,Primavera,True,False,2.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,5,Insuficiencia respiratoria aguda,129,1,4,12,49,63,11-09-2023,c5,116286.0,2023-09-11,9,Primavera,False,True,1.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,37,6,COVID-19 sospecha/confirmada,152,8,17,28,77,22,11-09-2023,c4,109527.0,2023-09-11,9,Primavera,True,False,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,1,Influenza y neumonia,177,15,12,33,74,43,11-09-2023,c3,112279.0,2023-09-11,9,Primavera,True,False,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,2,Infeccion respiratoria aguda alta,159,13,20,35,69,22,24-02-2025,c2,78431.0,2025-02-24,2,Verano,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,3,Bronquitis/Bronquiolitis aguda,112,29,34,16,26,7,24-02-2025,c3,70373.0,2025-02-24,2,Verano,False,True,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,4,Crisis asmática,131,7,19,41,53,11,11-09-2023,c2,84634.0,2023-09-11,9,Primavera,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,5,Insuficiencia respiratoria aguda,141,5,6,6,54,70,11-09-2023,c2,144236.0,2023-09-11,9,Primavera,False,True,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,37,6,COVID-19 sospecha/confirmada,101,10,17,16,40,18,11-09-2023,c3,116809.0,2023-09-11,9,Primavera,False,True,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,1,Influenza y neumonia,130,9,10,22,60,29,11-09-2023,c1,94031.0,2023-09-11,9,Primavera,True,False,5.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,2,Infeccion respiratoria aguda alta,125,11,12,27,55,20,24-02-2025,c3,119422.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,3,Bronquitis/Bronquiolitis aguda,155,50,37,28,34,6,24-02-2025,c3,140252.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,4,Crisis asmática,141,6,17,41,62,15,11-09-2023,c2,125737.0,2023-09-11,9,Primavera,False,True,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,5,Insuficiencia respiratoria aguda,147,4,6,9,57,71,24-02-2025,c2,119517.0,2025-02-24,2,Verano,False,True,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,37,6,COVID-19 sospecha/confirmada,123,7,15,23,59,19,11-09-2023,c5,88486.0,2023-09-11,9,Primavera,False,True,1.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,1,Influenza y neumonia,174,14,11,18,84,47,24-02-2025,c3,97140.0,2025-02-24,2,Verano,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,2,Infeccion respiratoria aguda alta,95,7,11,18,48,11,24-02-2025,c4,107015.0,2025-02-24,2,Verano,False,True,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,3,Bronquitis/Bronquiolitis aguda,141,49,32,19,36,5,24-02-2025,c3,59125.0,2025-02-24,2,Verano,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,4,Crisis asmática,169,9,18,45,84,13,24-02-2025,c3,121747.0,2025-02-24,2,Verano,True,False,3.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,5,Insuficiencia respiratoria aguda,125,3,3,4,51,64,24-02-2025,c4,69916.0,2025-02-24,2,Verano,False,True,2.0
910333,hospital regional de temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,Alta Complejidad,2023,37,6,COVID-19 sospecha/confirmada,80,8,9,17,38,8,11-09-2023,c2,68597.0,2023-09-11,9,Primavera,True,False,4.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,1,Influenza y neumonia,180,23,13,24,71,49,24-02-2025,c4,91544.0,2025-02-24,2,Verano,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,2,Infeccion respiratoria aguda alta,65,1,7,15,27,15,18-09-2023,c5,128585.0,2023-09-18,9,Primavera,False,True,1.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,3,Bronquitis/Bronquiolitis aguda,100,24,31,27,16,2,18-09-2023,c4,113722.0,2023-09-18,9,Primavera,True,False,2.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,4,Crisis asmática,166,6,17,44,77,22,24-02-2025,c3,94012.0,2025-02-24,2,Verano,False,True,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,5,Insuficiencia respiratoria aguda,117,2,5,4,39,67,24-02-2025,c3,98264.0,2025-02-24,2,Verano,True,False,3.0
110901,hospital regional de arica dr. juan noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-18.4783,-70.3126,Alta Complejidad,2023,38,6,COVID-19 sospecha/confirmada,183,14,26,29,84,30,24-02-2025,c3,104094.0,2025-02-24,2,Verano,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,1,Influenza y neumonia,188,18,17,21,85,47,18-09-2023,c3,76543.0,2023-09-18,9,Primavera,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,2,Infeccion respiratoria aguda alta,160,6,18,33,77,26,18-09-2023,c3,93823.0,2023-09-18,9,Primavera,False,True,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,3,Bronquitis/Bronquiolitis aguda,216,71,65,33,41,6,18-09-2023,c3,100772.0,2023-09-18,9,Primavera,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,4,Crisis asmática,45,5,7,11,18,4,24-02-2025,c3,102138.0,2025-02-24,2,Verano,True,False,3.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,5,Insuficiencia respiratoria aguda,118,4,986,7,34,69,24-02-2025,c1,129663.0,2025-02-24,2,Verano,True,False,5.0
130215,hospital dr. gustavo fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,hospitalaria (ueh),-33.0245,-71.5518,Alta Complejidad,2023,38,6,COVID-19 sospecha/confirmada,226,20,35,56,86,29,24-02-2025,c5,90389.0,2025-02-24,2,Verano,True,False,1.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,1,Influenza y neumonia,107,11,10,17,45,24,24-02-2025,c4,130216.0,2025-02-24,2,Verano,True,False,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,2,Infeccion respiratoria aguda alta,126,8,12,34,54,18,24-02-2025,c2,109707.0,2025-02-24,2,Verano,True,False,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,3,Bronquitis/Bronquiolitis aguda,149,49,32,27,36,5,24-02-2025,c2,97291.0,2025-02-24,2,Verano,False,True,4.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,4,Crisis asmática,100,6,9,27,50,8,24-02-2025,c4,72955.0,2025-02-24,2,Verano,True,False,2.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,5,Insuficiencia respiratoria aguda,44,1,1,3,15,24,24-02-2025,c3,88377.0,2025-02-24,2,Verano,False,True,3.0
131450,sar la reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,ambulatoria (sar),-33.4429,-70.5477,Baja Complejidad,2023,38,6,COVID-19 sospecha/confirmada,166,10,17,33,84,22,18-09-2023,c2,82984.0,2023-09-18,9,Primavera,False,True,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,38,1,Influenza y neumonia,99,9,9,22,40,19,18-09-2023,c2,113302.0,2023-09-18,9,Primavera,False,True,4.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,38,2,Infeccion respiratoria aguda alta,108,14,15,19,45,15,18-09-2023,c4,130663.0,2023-09-18,9,Primavera,True,False,2.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,38,3,Bronquitis/Bronquiolitis aguda,56,12,18,15,8,3,24-02-2025,c3,60551.0,2025-02-24,2,Verano,True,False,3.0
131622,sapu pudahuel sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,ambulatoria (sapu),-33.4372,-70.7766,Baja Complejidad,2023,38,4,Crisis asmática,111,9,12,22,51,17,24-02-2025,c3,102230.0,2025-02-24,2,Verano,False,True,3.0
