EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,45,2,Infeccion respirat0ria agudaa alta,149,10,18,24,78,19,06-11-2023,M,C2,131264.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,45,3,Bronquitis/Bronquiolitis aguda,203,63,57,29,43,11,06.11.23,F,C4,67119.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,45,4,Crisis asmática,85,3,7,25,45,5,2023/11/06,M,C5,90003.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,45,5,Insuficiencia respiratoria aguda,111,4,12,14,32,49,2023/11/06,M,C3,110796.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,45,6,COVID-19 sospecha/confirmada,209,10,25,39,102,33,2023/11/06,F,C2,152166.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,1,Influenza y neumonia,127,13,8,22,57,27,2023/11/06,M,C3,129178.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,2,Infeccion respiratoria aguda alta,151,11,14,31,76,19,06.11.23,F,C3,103656.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,3,Bronquitis/Bronquiolitis aguda,141,37,35,34,31,4,2023/11/06,M,C5,113619.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,4,Crisis asmática,145,7,21,43,60,14,06-11-2023,F,C2,127565.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,5,Insuficiencia respiratoria aguda,141,8,6,3,44,80,2023/11/06,M, c2,93721.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,45,6,COVID-19 sospecha/confirmada,239,21,27,34,121,36,06-11-2023,F,C4,94759.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,46,1,Influenza y neumonia,108,8,3,14,54,29,13-11-2023,femenino,C3,103640.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,46,2,Infeccion respiratoria aguda alta,138,8,18,21,63,28,13.11.23,M,C2,125861.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,46,3,Bronquitis/Bronquiolitis aguda,153,41,33,41,33,5,2023/11/13,M,C5,63400.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,46,4,Crisis asmática,71,2,8,27,29,5,2023/11/13,M,C3,177434.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),,-70.3126,Alta Complejidad,2023,46,5,Insuficiencia respiratoria aguda,160,6,5,13,52,84,2023/11/13,F,C2,174663.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,46,6,COVID-19 sospecha/confirmada,199,11,16,35,104,33,13.11.23,F,C5,103239.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,,Alta Complejidad,2023,46,1,Influenza y neumonia,81,7,12,11,32,19,13-11-2023,F,C2,124807.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,46,2,Infeccion respiratoria aguda alta,137,15,17,31,54,20,13-11-2023,M,C3,88006.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,46,3,Bronquitis/Bronquiolitis aguda,228,56,60,48,48,16,13-11-2023,M,C2,142595.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,46,4,Crisis asmática,150,3,23,35,71,18,13-11-2023,F,C3,110580.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,46,5,Insuficiencia respiratoria aguda,115,1,3,9,38,64,2023/11/13,F,C2,86302.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,46,6,COVID-19 sospecha/confirmada,128,7,11,34,58,18,2023/11/13,M,C3,101460.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,1,Influenza y neumonia,185,14,15,960,90,48,2023/11/13,F,C4,87979.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,2,Infeccion respiratoria aguda alta,157,12,18,25,78,24,13.11.23,M,C1,126681.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,3,Bronquitis/Bronquiolitis aguda,148,47,35,23,35,8,2023/11/13,M,desconocido,105548.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,4,Crisis asmática,48,5,5,8,26,4,13.11.23,F,C4,37639.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,5,Insuficiencia respiratoria aguda,55,0,4,10,16,25,13-11-2023,F,C4,61735.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,46,6,COVID-19 sospecha/confirmada,47,3,5,9,21,9,2023/11/13,F,C4,145516.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,1,Influenza y neumonia,80,11,10,5,36,18,13-11-2023,F,C2,116001.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,2,Infeccion respiratoria aguda alta,43,2,6,11,17,7,13.11.23,F,C2,81138.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,3,Bronquitis/Bronquiolitis aguda,115,28,26,28,28,5,13-11-2023,F,C3,28319.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,4,Crisis asmática,140,6,19,40,60,15,2023/11/13,F,C4,124167.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,5,Insuficiencia respiratoria aguda,57,2,4,4,19,28,2023/11/13,F,C4,63077.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,46,6,COVID-19 sospecha/confirmada,85,5,9,20,40,14,13-11-2023,F,C4,114006.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,1,Influenza y neumonia,60,4,8,5,31,12,13-11-2023,F,C4,110995.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,2,Infeccion respiratoria aguda alta,70,6,3,16,34,11,2023/11/13,F,C2,74373.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,3,Bronquitis/Bronquiolitis aguda,89,22,26,16,22,3,13-11-2023,M,C2,93764.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,4,Crisis asmática,103,9,7,30,43,14,13.11.23,F,C3,100559.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,5,Insuficiencia respiratoria aguda,145,5,4,6,52,78,13-11-2023,F,C4,119041.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,46,6,COVID-19 sospecha/confirmada,165,13,26,26,70,30,13.11.23,F,C3,81887.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,1,Influenza y neumonia,188,13,20,28,79,48,2023/11/20,F,C2,113579.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,2,Infeccion respiratoria aguda alta,199,11,25,42,90,31,2023/11/20,F,C3,68929.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,3,Bronquitis/Bronquiolitis aguda,70,26,20,11,12,1,20.11.23,M,C5,152475.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,4,Crisis asmática,206,15,38,54,83,16,2023/11/20,M,C4,84015.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,5,Insuficiencia respiratoria aguda,175,6,6,12,60,91,2023/11/20,F,C3,94023.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,47,6,COVID-19 sospecha/confirmada,174,12,23,37,73,29,2023/11/20,F,C1,51853.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,1,Influenza y neumonia,201,19,21,22,89,50,20.11.23,M,C5,104246.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,2,Infeccion respiratoria aguda alta,155,11,23,29,72,20,2023/11/20,F,C2,87456.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,3,Bronquitis/Bronquiolitis aguda,173,53,45,38,903,6,20.11.23,M,C3,140280.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,4,Crisis asmática,100,7,12,30,38,13,2023/11/20,F,C4,117003.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,5,Insuficiencia respiratoria aguda,94,0,3,10,37,44,20-11-2023,F,C2,157667.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,47,6,COVID-19 sospecha/confirmada,219,16,24,44,100,35,20.11.23,F,C5,78167.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,1,Influenza y neumonia,161,9,11,25,72,44,20-11-2023,F,C4,41809.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,2,Infeccion respiratoria aguda alta,81,5,5,15,40,16,20.11.23,F,C1,55559.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,3,Bronquitis/Bronquiolitis aguda,176,41,52,31,44,8,20-11-2023,F,C2,114657.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,4,Crisis asmática,140,6,16,46,64,8,2023/11/20,M,C2,69096.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,5,Insuficiencia respiratoria aguda,141,1,3,10,63,64,2023/11/20,F,C3,127705.0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,47,6,COVID-19 sospecha/confirmada,170,13,16,38,75,28,20-11-2023,F,C4,100922.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,1,Influenza y neumonia,106,9,9,12,44,32,20-11-2023,M,C3,96153.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,2,Infeccion respiratoria aguda alta,54,3,4,11,24,12,2023/11/20,F,C1,102585.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,3,Bronquitis/Bronquiolitis aguda,194,61,47,31,39,16,2023/11/20,M,C2,118994.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,4,Crisis asmática,84,6,9,26,36,7,2023/11/20,M,C2,96513.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,5,Insuficiencia respiratoria aguda,100,1,2,8,35,54,20-11-2023,M,C5,95788.0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,47,6,COVID-19 sospecha/confirmada,103,5,17,22,41,18,20-11-2023,F,C2,88299.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,1,Influenza y neumonia,46,0,6,6,23,11,20.11.23,F,C3,33101.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,2,Infeccion respiratoria aguda alta,69,1072,3,12,37,13,20-11-2023,M,C4,108380.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,3,Bronquitis/Bronquiolitis aguda,92,30,20,17,22,3,20.11.23,F,C5,147645.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,4,Crisis asmática,186,9,27,43,86,21,2023/11/20,M,C3,95030.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,5,Insuficiencia respiratoria aguda,114,1,4,4,42,63,20-11-2023,M,C2,83830.0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,47,6,COVID-19 sospecha/confirmada,88,7,11,18,41,11,2023/11/20,F,C5,60461.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,1,Influenza y neumonia,47,7,4,8,19,9,27-11-2023,M,C4,97294.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,2,Infeccion respiratoria aguda alta,171,13,22,37,77,22,2023/11/27,F,C4,108009.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,3,Bronquitis/Bronquiolitis aguda,112,24,38,18,26,6,27-11-2023,M,C2,127331.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,4,Crisis asmática,88,8,11,24,35,10,27.11.23,F,C2,62221.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,5,Insuficiencia respiratoria aguda,149,6,4,9,54,76,2023/11/27,F,C2,74034.0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,48,6,COVID-19 sospecha/confirmada,178,16,18,32,86,26,27-11-2023,F,C5,100309.0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,48,1,Influenza y neumonia,185,19,12,23,81,50,2023/11/27,M,C3,102787.0
