EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencionTexto_year,FechaAtencionTexto_month,FechaAtencionTexto_day,FechaAtencionTexto_weekday,FechaAtencionTexto_hour
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,31,4,Crisis asmática,169.0,5,19,51,80,14,2023-07-31,M,C2,119345.0,2023,7,31,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,31,5,Insuficiencia respiratoria aguda,120.0,2,2,10,44,62,2023-07-31,F,C3,102182.0,2023,7,31,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,31,6,COVID-19 sospecha/confirmada,262.0,22,37,59,98,46,2023-07-31,M,C2,85483.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,1,Influenza y neumonia,154.0,24,15,19,59,37,2023-07-31,M,C3,91544.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,2,Infeccion respiratoria aguda alta,97.0,6,16,17,45,13,2023-07-31,F,C3,106040.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,3,Bronquitis/Bronquiolitis aguda,226.0,71,62,35,51,7,2023-07-31,F,C2,123655.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,4,Crisis asmática,146.0,4,17,37,70,18,2023-07-31,F,C4,116491.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,5,Insuficiencia respiratoria aguda,167.0,4,5,13,75,70,2023-07-31,M,C1,88204.0,2023,7,31,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,31,6,COVID-19 sospecha/confirmada,340.0,28,42,72,160,38,2023-07-31,M,C2,131475.0,2023,7,31,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,32,1,Influenza y neumonia,325.0,24,21,58,135,87,2023-08-07,F,C3,77359.0,2023,8,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,,2023,32,2,Infeccion respiratoria aguda alta,289.0,17,36,58,127,51,2023-08-07,F,C4,,2023,8,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,32,3,Bronquitis/Bronquiolitis aguda,150.0,35,43,36,30,6,2023-07-08,F,C5,103737.0,2023,7,8,5,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,32,4,Crisis asmática,214.0,8,31,61,94,20,2023-07-08,M,C3,83639.0,2023,7,8,5,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,32,5,Insuficiencia respiratoria aguda,262.0,8,13,21,88,132,2023-08-07,F,C1,82923.0,2023,8,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,32,6,COVID-19 sospecha/confirmada,125.0,7,14,24,57,23,2023-07-08,M,C2,139728.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,1,Influenza y neumonia,190.0,11,22,16,91,50,2023-07-08,M,C5,106984.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,2,Infeccion respiratoria aguda alta,251.0,17,27,47,130,30,2023-07-08,F,C4,74670.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,3,Bronquitis/Bronquiolitis aguda,208.0,60,54,35,49,10,2023-07-08,F,C2,167551.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,4,Crisis asmática,135.0,8,10,48,59,10,2023-07-08,M,C3,144991.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,5,Insuficiencia respiratoria aguda,68.0,1,3,4,21,39,2023-07-08,M,C3,121942.0,2023,7,8,5,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,32,6,COVID-19 sospecha/confirmada,124.0,11,14,25,58,16,2023-07-08,M,C4,88856.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,1,Influenza y neumonia,165.0,18,24,14,64,45,2023-07-08,F,C1,119271.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,2,Infeccion respiratoria aguda alta,154.0,12,18,32,68,24,2023-07-08,M,C5,110459.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,3,Bronquitis/Bronquiolitis aguda,260.0,86,57,43,58,16,2023-07-08,M,C5,76603.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,4,Crisis asmática,141.0,6,15,42,62,16,2023-07-08,F,C1,90292.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,5,Insuficiencia respiratoria aguda,56.0,3,2,6,19,26,2023-07-08,M,C2,67130.0,2023,7,8,5,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,32,6,COVID-19 sospecha/confirmada,256.0,18,40,53,105,40,2023-08-07,M,C4,87331.0,2023,8,7,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,1,Influenza y neumonia,181.0,13,22,838,85,43,2023-07-08,F,C1,122092.0,2023,7,8,5,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,2,Infeccion respiratoria aguda alta,160.0,12,17,33,73,25,2023-07-08,F,C4,129757.0,2023,7,8,5,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,3,Bronquitis/Bronquiolitis aguda,266.0,78,74,44,60,10,2023-08-07,F,C4,146721.0,2023,8,7,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,4,Crisis asmática,140.0,11,15,40,61,13,2023-07-08,M,C4,127369.0,2023,7,8,5,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,5,Insuficiencia respiratoria aguda,186.0,10,6,11,53,106,2023-07-08,F,C2,76011.0,2023,7,8,5,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,32,6,COVID-19 sospecha/confirmada,205.0,11,27,37,100,30,2023-08-07,M,C4,102851.0,2023,8,7,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,1,Influenza y neumonia,307.0,15,41,40,139,72,2023-08-07,M,C2,116185.0,2023,8,7,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,2,Infeccion respiratoria aguda alta,129.0,11,17,26,59,16,2023-07-08,F,C3,116135.0,2023,7,8,5,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,3,Bronquitis/Bronquiolitis aguda,184.0,58,32,50,34,10,2023-08-07,M,C5,61021.0,2023,8,7,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,4,Crisis asmática,236.0,15,34,54,118,15,2023-08-07,F,C3,121264.0,2023,8,7,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,5,Insuficiencia respiratoria aguda,119.0,6,5,9,47,52,2023-07-08,F,C5,132715.0,2023,7,8,5,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,32,6,COVID-19 sospecha/confirmada,123.0,8,16,27,65,7,2023-08-07,M,C3,101781.0,2023,8,7,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,1,Influenza y neumonia,214.0,14,19,21,103,57,2023-08-14,M,C4,93233.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,2,Infeccion respiratoria aguda alta,219.0,19,23,41,103,33,2023-08-14,F,C5,70354.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,3,Bronquitis/Bronquiolitis aguda,191.0,52,62,24,46,7,2023-08-14,M,C2,79781.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,4,Crisis asmática,117.0,6,10,35,57,9,2023-08-14,F,C3,108732.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,5,Insuficiencia respiratoria aguda,58.0,1,1,5,17,34,2023-08-14,M,C4,121165.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,33,6,COVID-19 sospecha/confirmada,304.0,26,34,50,151,43,2023-08-14,M,C5,89160.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH)  ,-33.0245,-71.5518,Alta Complejidad,2023,33,1,Influenza y neumonia,337.0,27,27,52,142,89,2023-08-14,M,C1,15000.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,33,2,Infeccion respiratoria aguda alta,200.0,7,26,46,96,25,2023-08-14,M,C3,74821.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,33,3,Bronquitis/Bronquiolitis aguda,290.0,76,65,47,83,19,2023-08-14,F,C2,76678.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,33,4,Crisis asmática,239.0,11,25,72,104,27,2023-08-14,M,C3,93180.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,33,5,Insuficiencia respiratoria aguda,108.0,3,5,7,49,44,2023-08-14,F,C3,98667.0,2023,8,14,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,33,6,COVID-19 sospecha/confirmada,199.0,10,24,48,88,29,2023-08-14,M,C3,103215.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,33,1,Influenza y neumonia,89.0,6,8,15,35,25,2023-08-14,M,C5,101678.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,33,2,Infeccion respiratoria aguda alta,203.0,8,37,35,95,28,2023-08-14,F,C3,125109.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,33,3,Bronquitis/Bronquiolitis aguda,68.0,20,17,13,17,1,2023-08-14,M,C5,145691.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR)  ,-33.4429,-70.5477,Baja Complejidad,2023,33,4,Crisis asmática,146.0,9,14,35,74,14,2023-08-14,F,C5,47493.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,33,5,Insuficiencia respiratoria aguda,222.0,3,5,18,77,119,2023-08-14,F,C4,124868.0,2023,8,14,0,0
131450,SAR La Reina,13,Metropolitana,13115,La Reina,9,Servicio de Salud Metropolitano Oriente,Centro de Salud,Municipal,Primario,Ambulatoria (SAR),-33.4429,-70.5477,Baja Complejidad,2023,33,6,COVID-19 sospecha/confirmada,176.0,10,16,40,85,25,2023-08-14,F,C4,78232.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,1,Influenza y neumonia,62.0,3,10,14,15,20,2023-08-14,F,C4,120252.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,2,Infeccion respiratoria aguda alta,125.0,10,13,21,66,15,2023-08-14,F,C3,69386.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,3,Bronquitis/Bronquiolitis aguda,251.0,85,51,51,52,12,2023-08-14,F,C3,166918.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,4,Crisis asmática,174.0,5,13,67,78,11,2023-08-14,M,C3,158511.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,5,Insuficiencia respiratoria aguda,50.0,0,4,5,19,22,2023-08-14,F,C3,105732.0,2023,8,14,0,0
131622,SAPU Pudahuel Sur,13,Metropolitana,13126,Pudahuel,8,Servicio de Salud Metropolitano Occidente,Centro de Salud,Municipal,Primario,Ambulatoria (SAPU),-33.4372,-70.7766,Baja Complejidad,2023,33,6,COVID-19 sospecha/confirmada,268.0,20,38,54,118,38,2023-08-14,M,C2,111631.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,1,Influenza y neumonia,196.0,17,16,25,82,56,2023-08-14,F,C3,153323.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,2,Infeccion respiratoria aguda alta,282.0,16,31,59,121,55,2023-08-14,M,C4,64311.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,3,Bronquitis/Bronquiolitis aguda,163.0,53,45,29,31,5,2023-08-14,F,C3,81718.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,4,Crisis asmática,94.0,3,9,26,45,11,2023-08-14,M,C4,52112.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,5,Insuficiencia respiratoria aguda,231.0,9,7,16,90,109,2023-08-14,F,C3,74795.0,2023,8,14,0,0
910333,Hospital Regional de Temuco,9,La Araucania,9101,Temuco,13,Servicio de Salud Araucania Sur,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria Especializada,-38.7397,-72.5984,Alta Complejidad,2023,33,6,COVID-19 sospecha/confirmada,100.0,4,10,25,47,14,2023-08-14,F,C3,154305.0,2023,8,14,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,1,Influenza y neumonia,93.0,12,12,8,36,25,2023-08-21,F,C2,108212.0,2023,8,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,2,Infeccion respiratoria aguda alta,131.0,7,16,29,60,19,2023-08-21,M,C4,114339.0,2023,8,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,3,Bronquitis/Bronquiolitis aguda,245.0,79,59,40,58,9,2023-08-21,M,C3,78709.0,2023,8,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,4,Crisis asmática,240.0,5,26,79,110,20,2023-08-21,F,C4,78902.0,2023,8,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,5,Insuficiencia respiratoria aguda,197.0,7,10,11,74,95,2023-08-21,F,C4,104380.0,2023,8,21,0,0
110901,Hospital Regional de Arica Dr. Juan Noe,15,Arica y Parinacota,15101,Arica,1,Servicio de Salud Arica,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-18.4783,-70.3126,Alta Complejidad,2023,34,6,COVID-19 sospecha/confirmada,99.0,9,14,23,40,13,2023-08-21,M,C4,138227.0,2023,8,21,0,0
130215,Hospital Dr. Gustavo Fricke,5,Valparaiso,5109,Vina del Mar,5,Servicio de Salud Vina del Mar-Quillota,Hospital,Servicio de Salud,Terciario,Hospitalaria (UEH),-33.0245,-71.5518,Alta Complejidad,2023,34,1,Influenza y neumonia,171.0,14,25,23,69,40,2023-08-21,M,C4,98930.0,2023,8,21,0,0
